1	obama family tree find the time magazine photo essay "barack obama's family tree". where did barack obama's parents and grandparents come from? find biographical information on barack obama's mother.
2	french lick resort and casino find the homepage for french lick resort and casino. what casinos are located within a day's drive of french lickresort and casino? what jobs are available at french lick casino and resort? are there discounted packages for staying at french lick resortand casino?
3	getting organized find tips on getting organized, both reducing clutter and managing time. take me to the container store homepage. find catalogs of office supplies for organization and decluttering.
4	toilet what different kinds of toilets exist, and how do they differ? i'm looking for companies that manufacture residential toilets. where can i buy parts for american standard toilets? how do i fix a toilet that isn't working properly? what companies manufacture bidets? i'm looking for a kohler wall-hung toilet. where can i buy one?
5	mitchell college find the homepage for mitchell college. find the homepage for the athletics department at mitchell college. find web pages that compare mitchell college to other colleges inconnecticut. find information on admissions to mitchell college. how do ibecome a student there?
6	kcs find the homepage for the kansas city southern railroad. i'm looking for a job with the kansas city southern railroad. find the homepage for kanawha county schools in west virginia. find the homepage for the knox county school system in tennessee. find information on kcs energy, inc., and their merger withpetrohawk energy corporation.
7	air travel information what restrictions are there for checked baggage during air travel? what are the rules for liquids in carry-on luggage? find sites that collect statistics and reports about airports,such as flight delays, weather conditions, etc. find the aaa's website with air travel tips. find the website at the transportation security administration(tsa) that offers air travel tips.
8	appraisals what companies can give an appraisal of my home's value? i'm looking for companies that appraise jewelry. find examples of employee performance appraisals. i'm looking for web sites that do antique appraisals.
9	used car parts i'm looking for online sites that sell car parts. i'm looking for the car-part.com web site. i want to find a salvage or junk yard. i'm looking for parts for commercial vehicles such as heavy trucksand semis. i'm looking for the autozone.com web site. i want to find online sources for napa parts.
10	cheap internet what are some low-cost broadband internet providers? do any internet providers still sell dial-up? who can provide inexpensive digital cable television bundled withinternet service? i'm looking for the vonage homepage. find me some providers of free wireless internet access. i want to find cheap dsl providers. is there a way to get internet access without phone service? take me to comcast's homepage.
11	gmat prep classes who are some companies that offer gmat prep classes? i'm looking for some free sample gmat exams to practice on. i'd like to find some tips to help me do well on the gmat. i'm looking for the beatthegmat blog and forums. take me to the veritasprep home page. what's the difference between the gre and the gmat?
12	djs i'm looking for djs that specialize in hip-hop music. i want to hire a dj for a wedding. how do i become a radio disc jockey? what jobs are available for disc jockeys?
13	map take me to the google maps homepage. take me to the msn maps homepage. i want to go to the yahoo maps homepage. i'm looking for mapquest's homepage. i want to find free printable maps. i want to find sources for satellite maps and live satellite photos. i'm looking for an online world atlas.
14	dinosaurs go to the discovery channel's dinosaur site, which has pictures ofdinosaurs and games. i'm looking for free pictures of dinosaurs. i want to find pictures of dinosaurs that i can color in, as in acoloring book. i'm looking for a list of all (or many of) the different kinds ofdinosaurs, with pictures. take me to the homepage for the bbc series, "walking with dinosaurs".
15	espn sports take me to the espn sports home page. i'm looking for college football and basketball scores. i want to find nba basketball standings. i'm looking for baseball scores and information on upcoming livebroadcast games. i'm looking for information on nascar races. i'm looking for information on fantasy football leagues.
16	arizona game and fish take me to the arizona game and fish department homepage. what are the regulations for hunting and fishing in arizona? i'm looking for the arizona fishing report site. i'd like to find guides and outfitters for hunting trips in arizona.
17	poker tournaments i want to find information on the world series of poker. i'm looking for a schedule of poker tournaments in las vegas. take me to the full tilt poker website. i'm looking for a schedule of poker tournaments in atlantic city. i want to find texas hold-em tournaments. find books on tournament poker playing.
18	wedding budget calculator i want to find online guides, tips, and checklists for planning awedding. i am looking for spreadsheets or templates to help me tabulate abudget for a wedding. i want to find some example wedding budgets. i'm looking for information on planning a wedding shower, liketheme ideas and budget guidelines. how can i plan an inexpensive wedding?
19	the current take me to the homepage of the current, a program on minnesotapublic radio. i'm looking for the homepage of the current newspaper in new jersey. i want to find the homepage of the current newspaper in hartford. i want to find the homepage of the current magazine in san antonio.
20	defender i'm looking for the homepage of windows defender, an anti-spywareprogram. find information on the land rover defender sport-utility vehicle. i want to go to the homepage for defender marine supplies. i'm looking for information on defender, an arcade game bywilliams. is it possible to play it online? i'd like to find user reports about windows defender, particularlyproblems with the software. take me to the homepage for the chicago defender newspaper.
21	volvo i'm looking for volvo's homepage. find reviews of the volvo xc90 suv. where can i find volvo semi trucks for sale (new or used)? find a volvo dealer. find an online source for volvo parts.
22	rick warren take me to rick warren's homepage. i'm looking for the homepage for rick warren's book, "the purposedriven life". i'm looking for background and biographical information on rickwarren. i want to see articles and web pages about the controversy overrick warren's invocation at the obama inauguration. i want to read about the debate between john mccain and barackobama hosted by rick warren.
23	yahoo take me to the yahoo! homepage. take me to yahoo! mail. i'm looking for the yahoo! messenger homepage. take me to yahoo! finance. i'm looking for the yahoo! music homepage. i want to log in to my yahoo! account. find information about yahoo!, the company.
24	diversity how is workplace diversity achieved and managed? find free activities and materials for running a diversitytraining program in my office. what is cultural diversity? what is prejudice? find quotes, poems, and/or artwork illustrating and promoting diversity.
25	euclid find information on the greek mathematician euclid. i'm looking for a source for euclid truck parts. take me to the homepage for euclid industries. take me to the homepage for the euclid chemical company.
26	lower heart rate what causes the heart to beat faster or slower? what is a normal heart rate when a person is resting? how can i lower my heart rate? is a higher heart rate related to high blood pressure orcholesterol?
27	starbucks take me to the starbucks homepage. what is the balance on my starbucks gift card? find the menu from starbucks, with prices. find calorie counts and other nutritional information aboutstarbucks products. find recipes from starbucks, either for making or using starbucksproducts. i'm looking for locations of starbucks stores worldwide.
28	inuyasha i'm looking for pictures and wallpaper images from inuyasha. find inuyasha anime episodes for download. find games based on the inuyasha series, either online or for gamesystems. i'm looking for inuyasha fan forums and websites. find music from the inuyasha television series.
29	ps 2 games find reviews of playstation 2 games. where can i find cheat codes for playstation 2 games? i'm looking for sites that announce new playstation 2 games. where can i buy used playstation 2 games? what are the specifications of the playstation 2 console?
30	diabetes education find free diabetes education materials such as videos, pamphlets,and books. take me to the nih national diabetes education program homepage. take me to the american association of diabetes educators homepage. i'm looking for nutrition and diet information for diabetics. where can i get free diabetes education posters? how can i become a diabetes educator?
31	atari i want to read about the history of the atari 2600 and other atarigame consoles. i am looking for a site where i can play old atari games online. find information about classic atari games. find information about atari arcade games.
32	website design hosting what are the cheapest web hosting companies? who offers free webhosting? where can i register a domain name? find sites that offer free dns hosting. find reviews of web hosting services, geared towards smallbusiness needs. i'm looking for information and courses on designing web sites.
33	elliptical trainer i'm looking for reviews of elliptical machines. where can i buy a used or discounted elliptical trainer? what are the benefits of an elliptical trainer compared to otherfitness machines? what are the best elliptical trainers for home use?
34	cell phones what free phones are available from different vendors? go to at&t's cell phones page. go to verizon's page that lists phones for sale. find information on prepaid cell phones. what companies offerthem? what kind of phones are available? go to nokia's home page. what cell phone companies offer motorola phones? go to sprint's page that lists phones for sale. where can i find information on buying unlocked phones?
35	hoboken find restaurants in hoboken. find the homepage for the city of hoboken, nj. i'm looking for the history of hoboken, nj. i'm looking for information on bars and nightclubs in hoboken, nj. find real estate listings for hoboken, nj. find a street-level map of hoboken, nj.
36	gps find reviews of gps units and car navigation systems. take me to the garmin homepage. take me to gps magazine. find reviews of digital cameras with built-in gps.
37	pampered chef take me to the pampered chef homepage. how do i host a pampered chef cooking show? how do i become a pampered chef consultant? find some recipes from the pampered chef. i would like to find reviews of the pampered chef programs,products, and recipes.
38	dogs for adoption find organizations that offer dogs for adoption. take me to the homepage of the humane society. what should i know about adopting a dog?
39	disneyland hotel what hotels are near disneyland? find information on package deals from hotels near disneyland. find reviews of disneyland hotels. find special offers such as reduced ticket rates at disneyland. take me to the hotel listing at the disneyland web site.
40	take me to the michworks michigan talent bank homepage. what jobs are available in michigan? find career resources and information on job seeking in michigan. find information about services available to the unemployed inmichigan.
41	orange county convention center take me to the orange county convention center homepage. find a schedule of events taking place at the orange countyconvention center. how do i reserve the orange county convention center for an event? what hotels are near the orange county convention center?
42	the music man find lyrics for songs from the music man. find current performances of the music man. find recordings of songs from the music man. i'm looking for the script for the music man.
43	the secret garden find reviews of the book the secret garden. find reviews of the various tv and movie adaptations of the secretgarden. i'm looking for biographical notes about frances hodgson burnett. find information about the broadway musical the secret garden.
44	map of the united states find us road maps. find detailed geographic maps of the united states. find political maps of the united states showing the states andtheir capitals. find printable maps of the united states. find a black-and-white outline map of the united states such thata child could color.
45	solar panels what kinds of solar panels and photovoltaic cells are there? go to the ja solar homepage. go to the solarfun homepage. find information about solar panels that i can install on my home. go to the homepage for evergreen solar. find information about nano-technological solar power.
46	alexian brothers hospital go to the alexian brothers health system homepage. find information about the alexian brothers lay catholic order. find alexian brothers hospitals.
47	indexed annuity what is an indexed annuity? what are their advantages anddisadvantages? what kinds of indexed annuities are there? where can i buy an indexed annuity? what investment companiesoffer them? find ratings of indexed annuities.
48	wilson antenna go to the wilson antenna homepage. what kinds of cb antennas does wilson antenna sell? where can i buy used wilson antennas? what is the best antenna from wilson for a big truck? find reviews of wilson antennas.
49	flame designs find free flame design clipart i can use on a website. how do i make realistic flame images using photoshop? i'm looking for good flame tattoo designs. find pictures of flames and fire. i want to find flame design decals i can put on my car or motorcycle. i'm looking for flame design stencils.
50	dog heat what is the effect of excessive heat on dogs? what are symptoms of heat stroke and other heat-related illnessesin dogs? find information on dogs' reproductive cycle. what does it meanwhen a dog is "in heat"?
